"book_id","isbn","authors","original_publication_year","title","average_rating","small_image_url"
"139176","312939167","M.C. Beaton","1992.0","The Quiche of Death (Agatha Raisin, #1)","3.75","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
"96259","300107897","Richard Siken","2005.0","Crush","4.33","https://images.gr-assets.com/books/1422764050s/96259.jpg"
"179565","140350411","L. Frank Baum, David McKee","1904.0","The Marvelous Land of Oz (Oz, #2)","3.82","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
"6159","802141900","Sherman Alexie","1995.0","Reservation Blues","3.98","https://images.gr-assets.com/books/1398195783s/6159.jpg"
"1056627","743296885","Joel Osteen",,"Become a Better You: 7 Keys to Improving Your Life Every Day","4.15","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
"18781543",,"Aurora Rose Reynolds","2014.0","Until Nico (Until, #4)","4.33","https://images.gr-assets.com/books/1398781346s/18781543.jpg"
"46906","1598160230","Natsuki Takaya, Alethea Nibley, Athena Nibley","2004.0","Fruits Basket, Vol. 15","4.45","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
"8086216","91933684","Yotam Ottolenghi","2010.0","Plenty","4.32","https://images.gr-assets.com/books/1327921381s/8086216.jpg"
"88072","1596060204","John Scalzi","2004.0","Agent to the Stars","3.91","https://images.gr-assets.com/books/1303914309s/88072.jpg"
"15707526","615651011","Terry Goodkind","2012.0","The First Confessor (The Legend of Magda Searus, #1)","4.19","https://images.gr-assets.com/books/1340889153s/15707526.jpg"
"581552",,"Franz Kafka","1919.0","In the Penal Colony","4.00","https://images.gr-assets.com/books/1480867517s/581552.jpg"
"6344534","981546269","Richard   Phillips","2006.0","The Second Ship (The Rho Agenda, #1)","3.73","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
"91439","60835273","Louise Erdrich","1985.0","The Beet Queen","3.89","https://images.gr-assets.com/books/1358758806s/91439.jpg"
"16041169","1479372749","E.L. Montes","2012.0","Disastrous (Disastrous, #1)","3.96","https://images.gr-assets.com/books/1348436233s/16041169.jpg"
"481743","440993717","Morton Rhue, Todd Strasser","1981.0","The Wave","3.54","https://images.gr-assets.com/books/1320402950s/481743.jpg"
"576666","425174409","Helen Hooven Santmyer","1982.0","And Ladies of the Club","4.12","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
"23460830","61779784","Christopher Moore","2015.0","Secondhand Souls (Grim Reaper, #2)","3.92","https://images.gr-assets.com/books/1434397134s/23460830.jpg"
"21535784","1476763127","Mary Higgins Clark, Alafair Burke","2014.0","The Cinderella Murder (Under Suspicion, #2)","3.81","https://images.gr-assets.com/books/1403544444s/21535784.jpg"
"30839185",,"L.J. Shen","2016.0","Vicious (Sinners of Saint, #1)","4.25","https://images.gr-assets.com/books/1481945407s/30839185.jpg"
"18266","140445501","François Rabelais, M.A. Screech","1532.0","Gargantua and Pantagruel","3.71","https://images.gr-assets.com/books/1336964698s/18266.jpg"
"93453","140130821X","George Carlin","2004.0","When Will Jesus Bring the Pork Chops?","3.84","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
"23566909","545448689","Brian Selznick","2015.0","The Marvels","3.93","https://images.gr-assets.com/books/1453389120s/23566909.jpg"
"9532302","1847679447","Glen Duncan","2011.0","The Last Werewolf (The Last Werewolf, #1)","3.47","https://images.gr-assets.com/books/1287572224s/9532302.jpg"
"19138879","1612629415","Hajime Isayama, Hikaru Suruga, Gan Sunaaku","2014.0","Attack on Titan: No Regrets, Volume 01","4.52","https://images.gr-assets.com/books/1398033046s/19138879.jpg"
"54666","080507774X","Thomas Frank","2004.0","What's the Matter with Kansas? How Conservatives Won the Heart of America","3.83","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
"14460","446616427","Carrie Vaughn","2006.0","Kitty Goes to Washington (Kitty Norville, #2)","3.87","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
"857418","694004928","Ruth Krauss, Crockett Johnson","1945.0","The Carrot Seed","4.07","https://images.gr-assets.com/books/1394411446s/857418.jpg"
"21857294",,"Whitney G.","2014.0","Reasonable Doubt: Volume 3 (Reasonable Doubt, #3)","4.19","https://images.gr-assets.com/books/1407412246s/21857294.jpg"
"11605","743525876","Stephen King, Josh Hamilton","2000.0","Riding the Bullet","3.60","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
"5292173","441017088","Jack Campbell","2009.0","Relentless (The Lost Fleet, #5)","4.05","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
"19106","688104649","Nikolai Gogol, Kevin Hawkes","1836.0","The Nose","3.92","https://images.gr-assets.com/books/1360321953s/19106.jpg"
"1624920","446618756","Carrie Vaughn","2008.0","Kitty and the Silver Bullet (Kitty Norville, #4)","3.99","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
"381440","942299795","Guy Debord, Donald Nicholson-Smith","1967.0","The Society of the Spectacle","4.04","https://images.gr-assets.com/books/1370746722s/381440.jpg"
"603911","078683661X","Charlie Higson","2005.0","SilverFin (Young Bond, #1)","3.80","https://images.gr-assets.com/books/1404538648s/603911.jpg"
"24819476","316261130","Elin Hilderbrand","2015.0","Winter Stroll (Winter #2)","3.70","https://images.gr-assets.com/books/1431957489s/24819476.jpg"
"70487","1417642165","Bill Watterson","1992.0","Attack of the Deranged Mutant Killer Monster Snow Goons","4.72","https://images.gr-assets.com/books/1384735429s/70487.jpg"
"11556960","374316414","Gennifer Albin","2012.0","Crewel (Crewel World, #1)","3.74","https://images.gr-assets.com/books/1376228331s/11556960.jpg"
"1207980","743413075","Robert Leckie","1957.0","Helmet for My Pillow","4.13","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
"32075671","62498533","Angie Thomas","2017.0","The Hate U Give","4.62","https://images.gr-assets.com/books/1476284759s/32075671.jpg"
"6351910","345511565","Drew Karpyshyn","2009.0","Dynasty of Evil (Star Wars: Darth Bane, #3)","4.24","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
"16042305",,"S.H. Kolee","2012.0","Love Left Behind","4.00","https://images.gr-assets.com/books/1348436759s/16042305.jpg"
"12075886","670012254","Susane Colasanti","2012.0","Keep Holding On","3.85","https://images.gr-assets.com/books/1319236713s/12075886.jpg"
"4162673","571242448","P.D. James","2008.0","The Private Patient (Adam Dalgliesh #14)","3.78","https://images.gr-assets.com/books/1409269308s/4162673.jpg"
"77738","671876813","David Weber","1995.0","Flag in Exile (Honor Harrington, #5)","4.22","https://images.gr-assets.com/books/1321561696s/77738.jpg"
"25955","1584230703","Marshall McLuhan, Quentin Fiore, Jerome Agel","1967.0","The Medium is the Massage","3.95","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
"96463","552139130","Anne McCaffrey","1993.0","The Chronicles of Pern: First Fall (Pern, #12)","4.02","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
"248871","1593070209","Kentaro Miura, Jason DeAngelis","1990.0","Berserk, Vol. 1 (Berserk, #1)","4.37","https://images.gr-assets.com/books/1501000017s/248871.jpg"
"3710","037570387X","Zadie Smith","2002.0","The Autograph Man","3.14","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
"32848471","1682309819","Vi Keeland","2017.0","Egomaniac","4.34","https://images.gr-assets.com/books/1479387807s/32848471.jpg"
"1372055","441015670","Jack Campbell","2006.0","Courageous (The Lost Fleet, #3)","3.96","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
"24902492","804188246","Cynthia Bond","2014.0","Ruby","3.63","https://images.gr-assets.com/books/1423586473s/24902492.jpg"
"8487363","373210272","Rachel Vincent","2010.0","My Soul to Steal (Soul Screamers, #4)","4.13","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
"110388","60531258","Julia Quinn","2006.0","On the Way to the Wedding (Bridgertons, #8)","3.83","https://images.gr-assets.com/books/1368840197s/110388.jpg"
"7433","805078983","Jacqueline Winspear","2006.0","Messenger of Truth (Maisie Dobbs, #4)","3.99","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
"8411749","184149593X","Trudi Canavan","2011.0","The Rogue (Traitor Spy Trilogy, #2)","4.02","https://images.gr-assets.com/books/1328375255s/8411749.jpg"
"175078","156010860","Thomas Merton, Robert Giroux, William H. Shannon","1948.0","The Seven Storey Mountain","4.16","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
"86655","1400043921","Jennifer Egan","2006.0","The Keep","3.43","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
"562763","1553379594","Mélanie Watt","2006.0","Scaredy Squirrel (Scaredy Squirrel)","4.25","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
"97084","312351747","Paul Neilan","2006.0","Apathy and Other Small Victories","3.83","https://images.gr-assets.com/books/1311996129s/97084.jpg"
"17342700","1101623209","Morgan Rhodes, Michelle Rowen","2014.0","Gathering Darkness (Falling Kingdoms, #3)","4.33","https://images.gr-assets.com/books/1419103977s/17342700.jpg"
"51362","553589458","Lisa Gardner","2002.0","The Survivors Club","4.05","https://images.gr-assets.com/books/1298426240s/51362.jpg"
"1830755","425220168","Nalini Singh","2008.0","Mine to Possess (Psy-Changeling #4)","4.13","https://images.gr-assets.com/books/1298434132s/1830755.jpg"
"9581507","61689378","Jennifer McMahon","2011.0","Don't Breathe a Word","3.58","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
"25387202","1101965509","Alan Dean Foster, Lawrence Kasdan, J.J. Abrams, Michael Arndt","2015.0","The Force Awakens (Star Wars)","3.73","https://images.gr-assets.com/books/1450520344s/25387202.jpg"
"7707538","61767638","Lauren Conrad","2010.0","Sugar and Spice (L.A. Candy, #3)","3.54","https://images.gr-assets.com/books/1277830544s/7707538.jpg"
"9565574","451464095","Kalayna Price","2011.0","Grave Dance (Alex Craft, #2)","4.11","https://images.gr-assets.com/books/1327953315s/9565574.jpg"
"6448482","759530483","Atsushi Ohkubo","2004.0","Soul Eater, Vol. 02 (Soul Eater, #2)","4.47","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
"69477","435122118","Robert C. O'Brien","1974.0","Z for Zachariah","3.64","https://images.gr-assets.com/books/1420324231s/69477.jpg"
"6251222","345476026","Dan Chaon","2009.0","Await Your Reply","3.54","https://images.gr-assets.com/books/1320525555s/6251222.jpg"
"161275","1563893150","Alan Moore, Curt Swan, George Pérez, Kurt Schaffenberger","1985.0","Superman: Whatever Happened to the Man of Tomorrow?","4.14","https://images.gr-assets.com/books/1308365122s/161275.jpg"
"341027","758220367","Shelly Laurenston","2007.0","The Mane Event (Pride, #1)","3.96","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
"17262206","038553292X","Scott Anderson","2013.0","Lawrence in Arabia: War, Deceit, Imperial Folly, and the Making of the Modern Middle East","4.12","https://images.gr-assets.com/books/1363837257s/17262206.jpg"
"139004","159308076X","Ralph Waldo Emerson, Peter Norberg","1856.0","Essays and Poems","3.98","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
"31741","60751584","Gabriel García Márquez, Gregory Rabassa","1972.0","Innocent Erendira and Other Stories","3.89","https://images.gr-assets.com/books/1410129032s/31741.jpg"
"81992","1841493341","Charles Stross","2003.0","Singularity Sky (Eschaton, #1)","3.81","https://images.gr-assets.com/books/1446324638s/81992.jpg"
"404562","871297485","Cynthia J. McGean","1997.0","Henry & Ramona","4.14","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
"400906","812508440","Glen Cook","1985.0","The White Rose (The Chronicles of the Black Company, #3)","4.19","https://images.gr-assets.com/books/1327901074s/400906.jpg"
"22571275","545654742","Ally Carter","2015.0","All Fall Down (Embassy Row, #1)","3.82","https://images.gr-assets.com/books/1411070285s/22571275.jpg"
"14680","679783180","Stendhal, Richard Howard, Robert Andrew Parker","1839.0","The Charterhouse of Parma","3.83","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
"18722887","778316335","Heather Gudenkauf","2014.0","Little Mercies","3.99","https://images.gr-assets.com/books/1399313845s/18722887.jpg"
"341553","345478991","Alex Berenson","2006.0","The Faithful Spy (John Wells, #1)","3.97","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
"348489","395861624","Jacqueline Briggs Martin, Mary Azarian","1998.0","Snowflake Bentley","4.16","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
"562930","1416520406","Jenny O'Connell","2007.0","The Book of Luke","3.73","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
"182683","842387439","Karen Kingsbury","2005.0","Fame (Firstborn, #1)","4.34","https://images.gr-assets.com/books/1406506537s/182683.jpg"
"3295695","1420103733","G.A. Aiken","2004.0","Dragon Actually (Dragon Kin, #1)","3.96","https://images.gr-assets.com/books/1317852862s/3295695.jpg"
"21411058",,"Leisa Rayven","2014.0","Bad Romeo (Starcrossed, #1)","4.10","https://images.gr-assets.com/books/1413547825s/21411058.jpg"
"420278","374518173","Elizabeth Bishop","1980.0","The Complete Poems 1927-1979","4.19","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
"6330323","743299841","Anita Diamant","2009.0","Day After Night","3.65","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
"15557","345483898","Terry Brooks","2003.0","Jarka Ruus (High Druid of Shannara, #1)","3.96","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
"12448","743297318","Thomas Wolfe","1929.0","Look Homeward, Angel","3.94","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
"5571","865475873","William McDonough, Michael Braungart","2002.0","Cradle to Cradle: Remaking the Way We Make Things","4.10","https://images.gr-assets.com/books/1417605547s/5571.jpg"
"831635","449004023","Marc Weissbluth","1987.0","Healthy Sleep Habits, Happy Child","3.90","https://images.gr-assets.com/books/1380493934s/831635.jpg"
"22421","1563896273","Warren Ellis, Darick Robertson, Rodney Ramos, Keith Akin","2000.0","Transmetropolitan, Vol. 4: The New Scum (Transmetropolitan, #4)","4.41","https://images.gr-assets.com/books/1452027299s/22421.jpg"
"6939939","547330790","Maggie O'Farrell","2009.0","The Hand That First Held Mine","3.87","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
"78972","61092037","Jeffrey Archer","1996.0","The Fourth Estate","3.72","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
"8515","034542705X","Monty Roberts, Lucy Grealy, Lawrence Scanlan","1997.0","The Man Who Listens to Horses","4.10","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
"6749","316010766","David Foster Wallace","2004.0","Oblivion","4.07","https://images.gr-assets.com/books/1311905400s/6749.jpg"
"606818",,"Michael Baigent, Richard Leigh, Henry Lincoln","1982.0","Holy Blood, Holy Grail","3.47","https://images.gr-assets.com/books/1320394892s/606818.jpg"
"28700","1416546022","Don DeLillo, محمدصادق رئیسی","2007.0","Falling Man","3.20","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
"20510241","62332589","James Frey, Nils Johnson-Shelton","2014.0","The Calling (Endgame, #1)","3.77","https://images.gr-assets.com/books/1411272821s/20510241.jpg"
"15820492","62237381","Lauren Oliver","2012.0","Annabel (Delirium, #0.5)","3.78","https://images.gr-assets.com/books/1348079378s/15820492.jpg"
"8765012","345505697","Jonathan Kellerman","2011.0","Mystery (Alex Delaware, #26)","3.87","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
"100476","689867468","Nancy Farmer","2004.0","The Sea of Trolls (Sea of Trolls, #1)","4.00","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
"6596542","307271862","Henning Mankell, Laurie Thompson","2008.0","The Man from Beijing","3.47","https://images.gr-assets.com/books/1320494101s/6596542.jpg"
"20454076","316234559","Kass Morgan","2014.0","Day 21 (The 100, #2)","3.75","https://images.gr-assets.com/books/1403530593s/20454076.jpg"
