{20} -> {17} (conf: 0.921, supp: 0.275, lift: 2.972, conv: 8.698)
{23} -> {18} (conf: 0.918, supp: 0.269, lift: 3.093, conv: 8.555)
{18} -> {23} (conf: 0.906, supp: 0.269, lift: 3.093, conv: 7.548)
{24} -> {18} (conf: 0.925, supp: 0.269, lift: 3.117, conv: 9.378)
{18} -> {24} (conf: 0.906, supp: 0.269, lift: 3.117, conv: 7.519)
{27} -> {18} (conf: 0.905, supp: 0.255, lift: 3.050, conv: 7.411)
{27} -> {21} (conf: 0.911, supp: 0.257, lift: 3.191, conv: 8.064)
{21} -> {27} (conf: 0.901, supp: 0.257, lift: 3.191, conv: 7.238)
{27} -> {24} (conf: 0.916, supp: 0.258, lift: 3.151, conv: 8.411)
{27} -> {25} (conf: 0.909, supp: 0.257, lift: 3.174, conv: 7.860)
{52} -> {49} (conf: 0.923, supp: 0.166, lift: 5.075, conv: 10.580)
{49} -> {52} (conf: 0.914, supp: 0.166, lift: 5.075, conv: 9.525)
{56} -> {52} (conf: 0.914, supp: 0.161, lift: 5.075, conv: 9.525)
{20, 23, 24, 25} -> {18, 27} (conf: 0.954, supp: 0.111, lift: 3.733, conv: 16.065)
{18, 20, 25, 27} -> {23, 24} (conf: 0.930, supp: 0.111, lift: 3.586, conv: 10.530)
{18, 20, 24, 27} -> {23, 25} (conf: 0.913, supp: 0.111, lift: 3.766, conv: 8.731)
{18, 20, 24, 25} -> {23, 27} (conf: 0.931, supp: 0.111, lift: 3.736, conv: 10.831)
{18, 20, 23, 27} -> {24, 25} (conf: 0.932, supp: 0.111, lift: 3.703, conv: 10.956)
{18, 20, 23, 25} -> {24, 27} (conf: 0.948, supp: 0.111, lift: 3.669, conv: 14.352)
{18, 20, 23, 24} -> {25, 27} (conf: 0.905, supp: 0.111, lift: 3.528, conv: 7.862)
{20, 23, 25} -> {18, 24, 27} (conf: 0.916, supp: 0.111, lift: 3.727, conv: 9.028)
{21, 23, 24, 25, 27} -> {18} (conf: 0.981, supp: 0.213, lift: 3.307, conv: 37.958)
{18, 23, 24, 25, 27} -> {21} (conf: 0.966, supp: 0.213, lift: 3.382, conv: 20.856)
{18, 21, 24, 25, 27} -> {23} (conf: 0.966, supp: 0.213, lift: 3.295, conv: 20.588)
{18, 21, 23, 25, 27} -> {24} (conf: 0.978, supp: 0.213, lift: 3.366, conv: 32.398)
{18, 21, 23, 24, 27} -> {25} (conf: 0.949, supp: 0.213, lift: 3.312, conv: 13.929)
{18, 21, 23, 24, 25} -> {27} (conf: 0.981, supp: 0.213, lift: 3.476, conv: 38.046)
{23, 24, 25, 27} -> {18, 21} (conf: 0.945, supp: 0.213, lift: 3.712, conv: 13.666)
{21, 24, 25, 27} -> {18, 23} (conf: 0.931, supp: 0.213, lift: 3.461, conv: 10.585)
{21, 23, 25, 27} -> {18, 24} (conf: 0.956, supp: 0.213, lift: 3.558, conv: 16.717)
{21, 23, 24, 27} -> {18, 25} (conf: 0.928, supp: 0.213, lift: 3.699, conv: 10.391)
{21, 23, 24, 25} -> {18, 27} (conf: 0.962, supp: 0.213, lift: 3.764, conv: 19.382)
{18, 24, 25, 27} -> {21, 23} (conf: 0.921, supp: 0.213, lift: 3.663, conv: 9.467)
{18, 23, 25, 27} -> {21, 24} (conf: 0.941, supp: 0.213, lift: 3.662, conv: 12.612)
{18, 23, 24, 27} -> {21, 25} (conf: 0.914, supp: 0.213, lift: 3.681, conv: 8.789)
{18, 23, 24, 25} -> {21, 27} (conf: 0.942, supp: 0.213, lift: 3.663, conv: 12.897)
{18, 21, 25, 27} -> {23, 24} (conf: 0.941, supp: 0.213, lift: 3.630, conv: 12.607)
{18, 21, 24, 27} -> {23, 25} (conf: 0.913, supp: 0.213, lift: 3.763, conv: 8.673)
{18, 21, 24, 25} -> {23, 27} (conf: 0.943, supp: 0.213, lift: 3.784, conv: 13.092)
{18, 21, 23, 27} -> {24, 25} (conf: 0.925, supp: 0.213, lift: 3.677, conv: 9.994)
{18, 21, 23, 25} -> {24, 27} (conf: 0.956, supp: 0.213, lift: 3.697, conv: 16.677)
{18, 21, 23, 24} -> {25, 27} (conf: 0.913, supp: 0.213, lift: 3.555, conv: 8.497)
{23, 25, 27} -> {18, 21, 24} (conf: 0.916, supp: 0.213, lift: 3.748, conv: 9.037)
{23, 24, 25} -> {18, 21, 27} (conf: 0.920, supp: 0.213, lift: 3.824, conv: 9.470)
{21, 24, 25} -> {18, 23, 27} (conf: 0.906, supp: 0.213, lift: 3.771, conv: 8.069)
{21, 23, 25} -> {18, 24, 27} (conf: 0.931, supp: 0.213, lift: 3.787, conv: 10.991)
{18, 23, 25} -> {21, 24, 27} (conf: 0.911, supp: 0.213, lift: 3.736, conv: 8.487)
{18, 21, 25} -> {23, 24, 27} (conf: 0.913, supp: 0.213, lift: 3.820, conv: 8.792)
{20, 23, 24, 25, 27} -> {21} (conf: 0.967, supp: 0.110, lift: 3.385, conv: 21.517)
{20, 21, 24, 25, 27} -> {23} (conf: 0.951, supp: 0.110, lift: 3.245, conv: 14.430)
{20, 21, 23, 25, 27} -> {24} (conf: 0.976, supp: 0.110, lift: 3.360, conv: 29.891)
{20, 21, 23, 24, 27} -> {25} (conf: 0.957, supp: 0.110, lift: 3.340, conv: 16.551)
{20, 21, 23, 24, 25} -> {27} (conf: 0.982, supp: 0.110, lift: 3.479, conv: 39.807)
{20, 24, 25, 27} -> {21, 23} (conf: 0.911, supp: 0.110, lift: 3.624, conv: 8.407)
{20, 23, 25, 27} -> {21, 24} (conf: 0.940, supp: 0.110, lift: 3.657, conv: 12.366)
{20, 23, 24, 27} -> {21, 25} (conf: 0.923, supp: 0.110, lift: 3.716, conv: 9.792)
{20, 23, 24, 25} -> {21, 27} (conf: 0.943, supp: 0.110, lift: 3.666, conv: 13.084)
{20, 21, 25, 27} -> {23, 24} (conf: 0.913, supp: 0.110, lift: 3.523, conv: 8.549)
{20, 21, 24, 27} -> {23, 25} (conf: 0.905, supp: 0.110, lift: 3.730, conv: 7.932)
{20, 21, 24, 25} -> {23, 27} (conf: 0.929, supp: 0.110, lift: 3.727, conv: 10.522)
{20, 21, 23, 27} -> {24, 25} (conf: 0.928, supp: 0.110, lift: 3.689, conv: 10.444)
{20, 21, 23, 25} -> {24, 27} (conf: 0.954, supp: 0.110, lift: 3.690, conv: 16.046)
{20, 21, 23, 24} -> {25, 27} (conf: 0.924, supp: 0.110, lift: 3.601, conv: 9.815)
{20, 23, 25} -> {21, 24, 27} (conf: 0.906, supp: 0.110, lift: 3.717, conv: 8.084)
{1, 18, 21, 23, 24, 25} -> {2} (conf: 0.919, supp: 0.111, lift: 2.247, conv: 7.290)
{1, 2, 21, 23, 24, 25} -> {18} (conf: 0.983, supp: 0.111, lift: 3.313, conv: 42.138)
{1, 2, 18, 23, 24, 25} -> {21} (conf: 0.967, supp: 0.111, lift: 3.386, conv: 21.657)
{1, 2, 18, 21, 24, 25} -> {23} (conf: 0.966, supp: 0.111, lift: 3.296, conv: 20.836)
{1, 2, 18, 21, 23, 25} -> {24} (conf: 0.977, supp: 0.111, lift: 3.364, conv: 31.303)
{1, 2, 18, 21, 23, 24} -> {25} (conf: 0.952, supp: 0.111, lift: 3.324, conv: 14.915)
{1, 21, 23, 24, 25} -> {2, 18} (conf: 0.902, supp: 0.111, lift: 3.801, conv: 7.768)
{1, 2, 23, 24, 25} -> {18, 21} (conf: 0.948, supp: 0.111, lift: 3.723, conv: 14.434)
{1, 2, 21, 24, 25} -> {18, 23} (conf: 0.937, supp: 0.111, lift: 3.483, conv: 11.580)
{1, 2, 21, 23, 25} -> {18, 24} (conf: 0.957, supp: 0.111, lift: 3.559, conv: 16.848)
{1, 2, 21, 23, 24} -> {18, 25} (conf: 0.934, supp: 0.111, lift: 3.724, conv: 11.364)
{1, 2, 18, 24, 25} -> {21, 23} (conf: 0.921, supp: 0.111, lift: 3.666, conv: 9.536)
{1, 2, 18, 23, 25} -> {21, 24} (conf: 0.940, supp: 0.111, lift: 3.658, conv: 12.379)
{1, 2, 18, 23, 24} -> {21, 25} (conf: 0.900, supp: 0.111, lift: 3.623, conv: 7.518)
{1, 2, 18, 21, 25} -> {23, 24} (conf: 0.940, supp: 0.111, lift: 3.627, conv: 12.433)
{1, 2, 18, 21, 24} -> {23, 25} (conf: 0.916, supp: 0.111, lift: 3.778, conv: 9.029)
{1, 2, 18, 21, 23} -> {24, 25} (conf: 0.926, supp: 0.111, lift: 3.679, conv: 10.066)
{1, 2, 23, 25} -> {18, 21, 24} (conf: 0.915, supp: 0.111, lift: 3.741, conv: 8.871)
{1, 2, 21, 23} -> {18, 24, 25} (conf: 0.902, supp: 0.111, lift: 3.766, conv: 7.735)
{1, 18, 21, 23, 24, 27} -> {2} (conf: 0.913, supp: 0.114, lift: 2.231, conv: 6.760)
{1, 2, 21, 23, 24, 27} -> {18} (conf: 0.983, supp: 0.114, lift: 3.313, conv: 42.105)
{1, 2, 18, 23, 24, 27} -> {21} (conf: 0.971, supp: 0.114, lift: 3.401, conv: 24.782)
{1, 2, 18, 21, 24, 27} -> {23} (conf: 0.967, supp: 0.114, lift: 3.301, conv: 21.721)
{1, 2, 18, 21, 23, 27} -> {24} (conf: 0.977, supp: 0.114, lift: 3.362, conv: 30.794)
{1, 2, 18, 21, 23, 24} -> {27} (conf: 0.970, supp: 0.114, lift: 3.437, conv: 24.117)
{1, 2, 23, 24, 27} -> {18, 21} (conf: 0.952, supp: 0.114, lift: 3.739, conv: 15.612)
{1, 2, 21, 24, 27} -> {18, 23} (conf: 0.938, supp: 0.114, lift: 3.489, conv: 11.869)
{1, 2, 21, 23, 27} -> {18, 24} (conf: 0.957, supp: 0.114, lift: 3.560, conv: 16.974)
{1, 2, 21, 23, 24} -> {18, 27} (conf: 0.952, supp: 0.114, lift: 3.725, conv: 15.450)
{1, 2, 18, 24, 27} -> {21, 23} (conf: 0.928, supp: 0.114, lift: 3.691, conv: 10.387)
{1, 2, 18, 23, 27} -> {21, 24} (conf: 0.946, supp: 0.114, lift: 3.679, conv: 13.653)
{1, 2, 18, 23, 24} -> {21, 27} (conf: 0.917, supp: 0.114, lift: 3.565, conv: 8.961)
{1, 2, 18, 21, 27} -> {23, 24} (conf: 0.942, supp: 0.114, lift: 3.634, conv: 12.815)
{1, 2, 18, 21, 24} -> {23, 27} (conf: 0.933, supp: 0.114, lift: 3.747, conv: 11.291)
{1, 2, 18, 21, 23} -> {24, 27} (conf: 0.943, supp: 0.114, lift: 3.649, conv: 13.061)
{1, 2, 23, 27} -> {18, 21, 24} (conf: 0.922, supp: 0.114, lift: 3.771, conv: 9.686)
{1, 2, 21, 27} -> {18, 23, 24} (conf: 0.902, supp: 0.114, lift: 3.594, conv: 7.631)
{1, 2, 21, 24} -> {18, 23, 27} (conf: 0.900, supp: 0.114, lift: 3.748, conv: 7.606)
{1, 2, 21, 23} -> {18, 24, 27} (conf: 0.919, supp: 0.114, lift: 3.736, conv: 9.285)
{1, 2, 18, 21} -> {23, 24, 27} (conf: 0.903, supp: 0.114, lift: 3.774, conv: 7.805)
{1, 18, 21, 23, 25, 27} -> {2} (conf: 0.917, supp: 0.112, lift: 2.242, conv: 7.103)
{1, 2, 21, 23, 25, 27} -> {18} (conf: 0.982, supp: 0.112, lift: 3.308, conv: 38.538)
{1, 2, 18, 23, 25, 27} -> {21} (conf: 0.969, supp: 0.112, lift: 3.395, conv: 23.408)
{1, 2, 18, 21, 25, 27} -> {23} (conf: 0.967, supp: 0.112, lift: 3.301, conv: 21.711)
{1, 2, 18, 21, 23, 27} -> {25} (conf: 0.962, supp: 0.112, lift: 3.359, conv: 18.847)
{1, 2, 18, 21, 23, 25} -> {27} (conf: 0.981, supp: 0.112, lift: 3.474, conv: 37.352)
{1, 2, 23, 25, 27} -> {18, 21} (conf: 0.949, supp: 0.112, lift: 3.726, conv: 14.611)
{1, 2, 21, 25, 27} -> {18, 23} (conf: 0.932, supp: 0.112, lift: 3.465, conv: 10.767)
{1, 2, 21, 23, 27} -> {18, 25} (conf: 0.942, supp: 0.112, lift: 3.757, conv: 13.007)
{1, 2, 21, 23, 25} -> {18, 27} (conf: 0.960, supp: 0.112, lift: 3.757, conv: 18.601)
{1, 2, 18, 25, 27} -> {21, 23} (conf: 0.926, supp: 0.112, lift: 3.682, conv: 10.063)
{1, 2, 18, 23, 27} -> {21, 25} (conf: 0.931, supp: 0.112, lift: 3.748, conv: 10.929)
{1, 2, 18, 23, 25} -> {21, 27} (conf: 0.943, supp: 0.112, lift: 3.666, conv: 13.098)
{1, 2, 18, 21, 27} -> {23, 25} (conf: 0.928, supp: 0.112, lift: 3.826, conv: 10.507)
{1, 2, 18, 21, 25} -> {23, 27} (conf: 0.944, supp: 0.112, lift: 3.788, conv: 13.347)
{1, 2, 18, 21, 23} -> {25, 27} (conf: 0.929, supp: 0.112, lift: 3.619, conv: 10.457)
{1, 2, 23, 27} -> {18, 21, 25} (conf: 0.908, supp: 0.112, lift: 3.890, conv: 8.334)
{1, 2, 23, 25} -> {18, 21, 27} (conf: 0.918, supp: 0.112, lift: 3.816, conv: 9.269)
{1, 2, 21, 25} -> {18, 23, 27} (conf: 0.902, supp: 0.112, lift: 3.755, conv: 7.741)
{1, 2, 21, 23} -> {18, 25, 27} (conf: 0.905, supp: 0.112, lift: 3.782, conv: 7.995)
{1, 18, 21, 24, 25, 27} -> {2} (conf: 0.915, supp: 0.113, lift: 2.238, conv: 6.982)
{1, 2, 21, 24, 25, 27} -> {18} (conf: 0.973, supp: 0.113, lift: 3.278, conv: 25.811)
{1, 2, 18, 24, 25, 27} -> {21} (conf: 0.962, supp: 0.113, lift: 3.368, conv: 18.751)
{1, 2, 18, 21, 25, 27} -> {24} (conf: 0.977, supp: 0.113, lift: 3.364, conv: 31.506)
{1, 2, 18, 21, 24, 27} -> {25} (conf: 0.963, supp: 0.113, lift: 3.361, conv: 19.113)
{1, 2, 18, 21, 24, 25} -> {27} (conf: 0.980, supp: 0.113, lift: 3.470, conv: 35.088)
{1, 2, 24, 25, 27} -> {18, 21} (conf: 0.933, supp: 0.113, lift: 3.662, conv: 11.083)
{1, 2, 21, 25, 27} -> {18, 24} (conf: 0.942, supp: 0.113, lift: 3.504, conv: 12.560)
{1, 2, 21, 24, 27} -> {18, 25} (conf: 0.934, supp: 0.113, lift: 3.723, conv: 11.311)
{1, 2, 21, 24, 25} -> {18, 27} (conf: 0.950, supp: 0.113, lift: 3.718, conv: 14.871)
{1, 2, 18, 25, 27} -> {21, 24} (conf: 0.935, supp: 0.113, lift: 3.639, conv: 11.469)
{1, 2, 18, 24, 27} -> {21, 25} (conf: 0.923, supp: 0.113, lift: 3.717, conv: 9.803)
{1, 2, 18, 24, 25} -> {21, 27} (conf: 0.934, supp: 0.113, lift: 3.632, conv: 11.313)
{1, 2, 18, 21, 27} -> {24, 25} (conf: 0.938, supp: 0.113, lift: 3.726, conv: 11.981)
{1, 2, 18, 21, 25} -> {24, 27} (conf: 0.954, supp: 0.113, lift: 3.689, conv: 15.960)
{1, 2, 18, 21, 24} -> {25, 27} (conf: 0.929, supp: 0.113, lift: 3.619, conv: 10.452)
{1, 2, 24, 25} -> {18, 21, 27} (conf: 0.900, supp: 0.113, lift: 3.743, conv: 7.630)
{1, 2, 21, 25} -> {18, 24, 27} (conf: 0.911, supp: 0.113, lift: 3.705, conv: 8.492)
{1, 18, 23, 24, 25, 27} -> {2} (conf: 0.918, supp: 0.113, lift: 2.245, conv: 7.220)
{1, 2, 23, 24, 25, 27} -> {18} (conf: 0.982, supp: 0.113, lift: 3.310, conv: 39.921)
{1, 2, 18, 24, 25, 27} -> {23} (conf: 0.960, supp: 0.113, lift: 3.276, conv: 17.738)
{1, 2, 18, 23, 25, 27} -> {24} (conf: 0.978, supp: 0.113, lift: 3.365, conv: 31.899)
{1, 2, 18, 23, 24, 27} -> {25} (conf: 0.965, supp: 0.113, lift: 3.367, conv: 20.160)
{1, 2, 18, 23, 24, 25} -> {27} (conf: 0.979, supp: 0.113, lift: 3.467, conv: 33.716)
{1, 23, 24, 25, 27} -> {2, 18} (conf: 0.900, supp: 0.113, lift: 3.794, conv: 7.640)
{1, 2, 24, 25, 27} -> {18, 23} (conf: 0.931, supp: 0.113, lift: 3.461, conv: 10.603)
{1, 2, 23, 25, 27} -> {18, 24} (conf: 0.957, supp: 0.113, lift: 3.561, conv: 17.043)
{1, 2, 23, 24, 27} -> {18, 25} (conf: 0.946, supp: 0.113, lift: 3.771, conv: 13.828)
{1, 2, 23, 24, 25} -> {18, 27} (conf: 0.960, supp: 0.113, lift: 3.757, conv: 18.539)
{1, 2, 18, 25, 27} -> {23, 24} (conf: 0.934, supp: 0.113, lift: 3.600, conv: 11.140)
{1, 2, 18, 24, 27} -> {23, 25} (conf: 0.922, supp: 0.113, lift: 3.801, conv: 9.668)
{1, 2, 18, 24, 25} -> {23, 27} (conf: 0.933, supp: 0.113, lift: 3.744, conv: 11.147)
{1, 2, 18, 23, 27} -> {24, 25} (conf: 0.939, supp: 0.113, lift: 3.733, conv: 12.306)
{1, 2, 18, 23, 25} -> {24, 27} (conf: 0.951, supp: 0.113, lift: 3.681, conv: 15.242)
{1, 2, 18, 23, 24} -> {25, 27} (conf: 0.911, supp: 0.113, lift: 3.549, conv: 8.345)
{1, 2, 23, 27} -> {18, 24, 25} (conf: 0.916, supp: 0.113, lift: 3.825, conv: 9.030)
{1, 2, 23, 25} -> {18, 24, 27} (conf: 0.926, supp: 0.113, lift: 3.765, conv: 10.177)
{1, 21, 23, 24, 25, 27} -> {2} (conf: 0.917, supp: 0.111, lift: 2.243, conv: 7.136)
{1, 2, 23, 24, 25, 27} -> {21} (conf: 0.970, supp: 0.111, lift: 3.396, conv: 23.804)
{1, 2, 21, 24, 25, 27} -> {23} (conf: 0.959, supp: 0.111, lift: 3.271, conv: 17.129)
{1, 2, 21, 23, 25, 27} -> {24} (conf: 0.978, supp: 0.111, lift: 3.365, conv: 31.732)
{1, 2, 21, 23, 24, 27} -> {25} (conf: 0.964, supp: 0.111, lift: 3.366, conv: 20.002)
{1, 2, 21, 23, 24, 25} -> {27} (conf: 0.983, supp: 0.111, lift: 3.481, conv: 41.368)
{1, 21, 23, 24, 25} -> {2, 27} (conf: 0.901, supp: 0.111, lift: 4.084, conv: 7.888)
{1, 2, 24, 25, 27} -> {21, 23} (conf: 0.919, supp: 0.111, lift: 3.657, conv: 9.277)
{1, 2, 23, 25, 27} -> {21, 24} (conf: 0.945, supp: 0.111, lift: 3.677, conv: 13.514)
{1, 2, 23, 24, 27} -> {21, 25} (conf: 0.934, supp: 0.111, lift: 3.759, conv: 11.368)
{1, 2, 23, 24, 25} -> {21, 27} (conf: 0.948, supp: 0.111, lift: 3.684, conv: 14.209)
{1, 2, 21, 25, 27} -> {23, 24} (conf: 0.928, supp: 0.111, lift: 3.580, conv: 10.317)
{1, 2, 21, 24, 27} -> {23, 25} (conf: 0.920, supp: 0.111, lift: 3.795, conv: 9.505)
{1, 2, 21, 24, 25} -> {23, 27} (conf: 0.936, supp: 0.111, lift: 3.758, conv: 11.777)
{1, 2, 21, 23, 27} -> {24, 25} (conf: 0.938, supp: 0.111, lift: 3.730, conv: 12.160)
{1, 2, 21, 23, 25} -> {24, 27} (conf: 0.956, supp: 0.111, lift: 3.698, conv: 16.836)
{1, 2, 21, 23, 24} -> {25, 27} (conf: 0.933, supp: 0.111, lift: 3.637, conv: 11.169)
{1, 2, 23, 27} -> {21, 24, 25} (conf: 0.904, supp: 0.111, lift: 3.842, conv: 7.983)
{1, 2, 23, 25} -> {21, 24, 27} (conf: 0.914, supp: 0.111, lift: 3.749, conv: 8.815)
{1, 2, 21, 23} -> {24, 25, 27} (conf: 0.901, supp: 0.111, lift: 3.735, conv: 7.669)
{1, 17, 21, 23, 24, 27} -> {18} (conf: 0.980, supp: 0.102, lift: 3.303, conv: 35.424)
{1, 17, 18, 23, 24, 27} -> {21} (conf: 0.972, supp: 0.102, lift: 3.405, conv: 25.909)
{1, 17, 18, 21, 24, 27} -> {23} (conf: 0.964, supp: 0.102, lift: 3.289, conv: 19.620)
{1, 17, 18, 21, 23, 27} -> {24} (conf: 0.977, supp: 0.102, lift: 3.362, conv: 30.578)
{1, 17, 18, 21, 23, 24} -> {27} (conf: 0.971, supp: 0.102, lift: 3.438, conv: 24.341)
{1, 17, 23, 24, 27} -> {18, 21} (conf: 0.950, supp: 0.102, lift: 3.731, conv: 14.998)
{1, 17, 21, 24, 27} -> {18, 23} (conf: 0.927, supp: 0.102, lift: 3.446, conv: 10.007)
{1, 17, 21, 23, 27} -> {18, 24} (conf: 0.951, supp: 0.102, lift: 3.538, conv: 14.864)
{1, 17, 21, 23, 24} -> {18, 27} (conf: 0.948, supp: 0.102, lift: 3.712, conv: 14.405)
{1, 17, 18, 24, 27} -> {21, 23} (conf: 0.930, supp: 0.102, lift: 3.701, conv: 10.763)
{1, 17, 18, 23, 27} -> {21, 24} (conf: 0.946, supp: 0.102, lift: 3.683, conv: 13.887)
{1, 17, 18, 23, 24} -> {21, 27} (conf: 0.922, supp: 0.102, lift: 3.583, conv: 9.493)
{1, 17, 18, 21, 27} -> {23, 24} (conf: 0.939, supp: 0.102, lift: 3.620, conv: 12.073)
{1, 17, 18, 21, 24} -> {23, 27} (conf: 0.931, supp: 0.102, lift: 3.737, conv: 10.895)
{1, 17, 18, 21, 23} -> {24, 27} (conf: 0.943, supp: 0.102, lift: 3.648, conv: 12.982)
{1, 17, 23, 27} -> {18, 21, 24} (conf: 0.916, supp: 0.102, lift: 3.748, conv: 9.044)
{1, 17, 21, 23} -> {18, 24, 27} (conf: 0.910, supp: 0.102, lift: 3.700, conv: 8.380)
{1, 17, 18, 27} -> {21, 23, 24} (conf: 0.900, supp: 0.102, lift: 3.756, conv: 7.609)
{1, 17, 21, 24, 25, 27} -> {18} (conf: 0.966, supp: 0.101, lift: 3.254, conv: 20.530)
{1, 17, 18, 24, 25, 27} -> {21} (conf: 0.967, supp: 0.101, lift: 3.385, conv: 21.509)
{1, 17, 18, 21, 25, 27} -> {24} (conf: 0.977, supp: 0.101, lift: 3.363, conv: 31.030)
{1, 17, 18, 21, 24, 27} -> {25} (conf: 0.956, supp: 0.101, lift: 3.337, conv: 16.145)
{1, 17, 18, 21, 24, 25} -> {27} (conf: 0.981, supp: 0.101, lift: 3.477, conv: 38.609)
{1, 17, 24, 25, 27} -> {18, 21} (conf: 0.931, supp: 0.101, lift: 3.653, conv: 10.729)
{1, 17, 21, 25, 27} -> {18, 24} (conf: 0.929, supp: 0.101, lift: 3.456, conv: 10.266)
{1, 17, 21, 24, 27} -> {18, 25} (conf: 0.919, supp: 0.101, lift: 3.664, conv: 9.260)
{1, 17, 21, 24, 25} -> {18, 27} (conf: 0.945, supp: 0.101, lift: 3.697, conv: 13.432)
{1, 17, 18, 25, 27} -> {21, 24} (conf: 0.939, supp: 0.101, lift: 3.654, conv: 12.175)
{1, 17, 18, 24, 27} -> {21, 25} (conf: 0.923, supp: 0.101, lift: 3.713, conv: 9.705)
{1, 17, 18, 24, 25} -> {21, 27} (conf: 0.941, supp: 0.101, lift: 3.659, conv: 12.646)
{1, 17, 18, 21, 27} -> {24, 25} (conf: 0.931, supp: 0.101, lift: 3.699, conv: 10.798)
{1, 17, 18, 21, 25} -> {24, 27} (conf: 0.955, supp: 0.101, lift: 3.697, conv: 16.650)
{1, 17, 18, 21, 24} -> {25, 27} (conf: 0.923, supp: 0.101, lift: 3.597, conv: 9.678)
{1, 17, 24, 25} -> {18, 21, 27} (conf: 0.900, supp: 0.101, lift: 3.741, conv: 7.598)
{1, 17, 21, 25} -> {18, 24, 27} (conf: 0.902, supp: 0.101, lift: 3.666, conv: 7.660)
{1, 17, 18, 25} -> {21, 24, 27} (conf: 0.905, supp: 0.101, lift: 3.710, conv: 7.925)
{1, 17, 23, 24, 25, 27} -> {18} (conf: 0.980, supp: 0.100, lift: 3.301, conv: 34.617)
{1, 17, 18, 24, 25, 27} -> {23} (conf: 0.961, supp: 0.100, lift: 3.279, conv: 18.146)
{1, 17, 18, 23, 25, 27} -> {24} (conf: 0.977, supp: 0.100, lift: 3.363, conv: 31.091)
{1, 17, 18, 23, 24, 27} -> {25} (conf: 0.958, supp: 0.100, lift: 3.346, conv: 17.177)
{1, 17, 18, 23, 24, 25} -> {27} (conf: 0.980, supp: 0.100, lift: 3.471, conv: 35.644)
{1, 17, 24, 25, 27} -> {18, 23} (conf: 0.925, supp: 0.100, lift: 3.439, conv: 9.748)
{1, 17, 23, 25, 27} -> {18, 24} (conf: 0.952, supp: 0.100, lift: 3.543, conv: 15.337)
{1, 17, 23, 24, 27} -> {18, 25} (conf: 0.937, supp: 0.100, lift: 3.734, conv: 11.827)
{1, 17, 23, 24, 25} -> {18, 27} (conf: 0.958, supp: 0.100, lift: 3.748, conv: 17.560)
{1, 17, 18, 25, 27} -> {23, 24} (conf: 0.933, supp: 0.100, lift: 3.600, conv: 11.121)
{1, 17, 18, 24, 27} -> {23, 25} (conf: 0.917, supp: 0.100, lift: 3.782, conv: 9.135)
{1, 17, 18, 24, 25} -> {23, 27} (conf: 0.936, supp: 0.100, lift: 3.756, conv: 11.673)
{1, 17, 18, 23, 27} -> {24, 25} (conf: 0.933, supp: 0.100, lift: 3.708, conv: 11.154)
{1, 17, 18, 23, 25} -> {24, 27} (conf: 0.952, supp: 0.100, lift: 3.682, conv: 15.389)
{1, 17, 18, 23, 24} -> {25, 27} (conf: 0.909, supp: 0.100, lift: 3.540, conv: 8.126)
{1, 17, 23, 27} -> {18, 24, 25} (conf: 0.903, supp: 0.100, lift: 3.773, conv: 7.866)
{1, 17, 23, 25} -> {18, 24, 27} (conf: 0.921, supp: 0.100, lift: 3.746, conv: 9.567)
{1, 21, 23, 24, 25, 27} -> {18} (conf: 0.983, supp: 0.119, lift: 3.312, conv: 41.079)
{1, 18, 23, 24, 25, 27} -> {21} (conf: 0.971, supp: 0.119, lift: 3.402, conv: 25.061)
{1, 18, 21, 24, 25, 27} -> {23} (conf: 0.967, supp: 0.119, lift: 3.299, conv: 21.279)
{1, 18, 21, 23, 25, 27} -> {24} (conf: 0.978, supp: 0.119, lift: 3.367, conv: 32.775)
{1, 18, 21, 23, 24, 27} -> {25} (conf: 0.959, supp: 0.119, lift: 3.348, conv: 17.432)
{1, 18, 21, 23, 24, 25} -> {27} (conf: 0.984, supp: 0.119, lift: 3.486, conv: 45.126)
{1, 23, 24, 25, 27} -> {18, 21} (conf: 0.952, supp: 0.119, lift: 3.739, conv: 15.682)
{1, 21, 24, 25, 27} -> {18, 23} (conf: 0.935, supp: 0.119, lift: 3.475, conv: 11.177)
{1, 21, 23, 25, 27} -> {18, 24} (conf: 0.958, supp: 0.119, lift: 3.565, conv: 17.494)
{1, 21, 23, 24, 27} -> {18, 25} (conf: 0.940, supp: 0.119, lift: 3.749, conv: 12.567)
{1, 21, 23, 24, 25} -> {18, 27} (conf: 0.966, supp: 0.119, lift: 3.780, conv: 21.739)
{1, 18, 24, 25, 27} -> {21, 23} (conf: 0.929, supp: 0.119, lift: 3.694, conv: 10.485)
{1, 18, 23, 25, 27} -> {21, 24} (conf: 0.947, supp: 0.119, lift: 3.686, conv: 14.119)
{1, 18, 23, 24, 27} -> {21, 25} (conf: 0.930, supp: 0.119, lift: 3.744, conv: 10.772)
{1, 18, 23, 24, 25} -> {21, 27} (conf: 0.951, supp: 0.119, lift: 3.695, conv: 15.043)
{1, 18, 21, 25, 27} -> {23, 24} (conf: 0.943, supp: 0.119, lift: 3.636, conv: 12.939)
{1, 18, 21, 24, 27} -> {23, 25} (conf: 0.924, supp: 0.119, lift: 3.809, conv: 9.918)
